date,product_id,quantity_sold,total_sales
23-10-2019 14:57,6459,2,468.7
22-10-2019 09:20,6740,2,147.04
18-10-2019 14:58,6020,2,247.88
17-10-2019 20:01,6021,1,31.95
17-10-2019 15:46,6803,1,170.25
17-10-2019 12:48,6609,1,101.05
16-10-2019 15:03,6609,1,70.53
15-10-2019 16:49,6459,4,2172.76
14-10-2019 14:13,6952,2,35.28
10-10-2019 10:44,6021,1,34.36
08-10-2019 15:55,5931,1,216.95
07-10-2019 16:05,6212,1,487.5
07-10-2019 14:44,6609,1,71.4
04-10-2019 17:22,6687,5,620.91
01-10-2019 12:52,6212,1,318.02
26-09-2019 15:15,6609,1,83.56
22-09-2019 17:43,6609,1,83.56
20-09-2019 15:28,6021,24,550.88
20-09-2019 11:44,6609,1,71.4
20-09-2019 10:40,6619,5,420.98
16-09-2019 08:48,6609,1,69.24
16-09-2019 08:19,6687,6,674.58
12-09-2019 13:27,6609,1,83.56
11-09-2019 13:52,6790,1,278.94
11-09-2019 11:42,6609,1,70.53
10-09-2019 10:42,6609,1,70.95
10-09-2019 00:33,6740,10,826.6
08-09-2019 17:53,6609,1,232.92
04-09-2019 15:28,6687,1,127.73
03-09-2019 11:48,5942,2,359.75
28-08-2019 08:32,6459,2,386.28
27-08-2019 14:38,6609,1,70.95
23-08-2019 14:09,6459,1,202.36
22-08-2019 14:33,6572,1,341.68
20-08-2019 19:13,6740,1,82.25
20-08-2019 15:40,6572,1,186.05
20-08-2019 12:26,6591,1,207.24
19-08-2019 15:21,6609,10,600.54
19-08-2019 09:47,6459,4,940.78
15-08-2019 12:29,6619,1,96.36
14-08-2019 14:22,6459,1,200.4
14-08-2019 11:51,6572,1,261.79
12-08-2019 17:54,6459,1,205.05
12-08-2019 15:45,6740,2,161.05
12-08-2019 14:30,6459,1,208.95
06-08-2019 13:31,6026,1,143.73
06-08-2019 13:22,6022,1,297.13
31-07-2019 10:18,6021,10,236.5
29-07-2019 12:44,6609,1,69.24
29-07-2019 09:05,6950,10,74.52
29-07-2019 07:49,6591,1,208.95
26-07-2019 07:39,6609,1,71.4
25-07-2019 21:06,6740,1,111.39
25-07-2019 10:28,5931,1,205
22-07-2019 15:41,6459,1,389.75
22-07-2019 15:41,6459,1,389.75
22-07-2019 09:17,6021,16,341.2
21-07-2019 14:22,6950,6,53.91
17-07-2019 14:49,6572,2,348.98
17-07-2019 10:46,6687,1,123.95
16-07-2019 10:22,6740,1,85.6
16-07-2019 10:22,6952,2,85.6
15-07-2019 14:33,6077,2,182.36
15-07-2019 13:03,6959,50,194.42
12-07-2019 13:28,6609,1,75.15
10-07-2019 14:35,6803,1,161.4
02-07-2019 13:22,6609,1,70.95
30-06-2019 20:59,6591,2,611.15
27-06-2019 22:16,6609,1,96.37
26-06-2019 07:50,5931,2,420.28
25-06-2019 10:12,6077,1,98.36
23-06-2019 14:55,6212,1,311.75
20-06-2019 11:31,6021,4,213.38
19-06-2019 13:40,6021,5,111.66
17-06-2019 18:01,5931,1,215.24
17-06-2019 16:27,6803,1,160.79
17-06-2019 15:51,6803,1,140.4
17-06-2019 11:56,6021,2,55.53
12-06-2019 16:14,6609,1,73.36
10-06-2019 13:06,6609,1,69.94
05-06-2019 10:43,6021,10,225.9
03-06-2019 14:38,6687,1,223.17
03-06-2019 12:00,6021,5,117.45
03-06-2019 11:34,6803,1,143.73
31-05-2019 07:40,6021,10,232.32
29-05-2019 18:07,6816,1,92.95
29-05-2019 03:02,6591,6,2338.44
28-05-2019 00:23,6619,1,96.36
27-05-2019 10:58,6740,5,337.15
23-05-2019 12:51,6740,1,71.94
23-05-2019 11:09,6459,1,296.55
22-05-2019 16:29,6740,1,83.95
21-05-2019 08:14,6609,1,70.95
20-05-2019 08:46,6816,1,97.6
15-05-2019 15:36,6816,1,114.48
14-05-2019 13:45,6572,1,265.19
14-05-2019 05:11,6740,1,276.61
14-05-2019 05:11,6950,4,276.61
10-05-2019 12:55,6016,1,39.4
10-05-2019 08:44,6740,2,273.21
09-05-2019 14:50,6459,1,239.51
05-05-2019 20:36,6816,1,93.4
03-05-2019 09:25,6459,1,199.95
03-05-2019 08:58,6016,1,40.24
01-05-2019 15:56,6687,1,129.05
01-05-2019 11:57,6816,1,92.05
26-04-2019 10:01,6187,1,337.15
23-04-2019 08:31,6790,4,1082.96
22-04-2019 11:03,6459,1,607.79
22-04-2019 11:03,6459,2,607.79
18-04-2019 10:53,6572,2,376.33
17-04-2019 18:27,6021,33,746.2
17-04-2019 13:21,6797,1,114.95
17-04-2019 11:57,6212,1,317.13
15-04-2019 14:19,6016,1,43.95
15-04-2019 12:15,5931,2,425.82
13-04-2019 17:20,6609,1,70.95
12-04-2019 14:11,6974,1,48.6
09-04-2019 11:30,6459,7,1486.25
09-04-2019 03:03,6790,2,553.05
08-04-2019 15:14,6021,5,127.95
08-04-2019 04:02,6619,2,292.6
05-04-2019 17:44,6021,3,74.36
05-04-2019 08:47,6459,1,452.93
03-04-2019 14:03,6609,1,76.05
03-04-2019 08:56,6021,1,34.36
28-03-2019 18:08,6619,2,178.36
27-03-2019 13:21,6797,2,217.95
27-03-2019 12:21,5956,1,516.82
27-03-2019 12:21,6022,1,516.82
27-03-2019 11:31,6790,1,197.05
27-03-2019 08:55,6740,1,193.49
22-03-2019 08:45,6619,2,174.94
20-03-2019 13:59,6816,1,107.86
20-03-2019 11:46,6459,1,204.15
19-03-2019 14:46,6790,2,548.4
15-03-2019 10:58,6803,1,144.94
15-03-2019 10:58,8316,2,144.94
11-03-2019 07:35,6021,5,110.98
07-03-2019 10:53,6026,3,401.05
06-03-2019 19:19,6740,1,88.29
06-03-2019 19:19,6950,2,88.29
05-03-2019 09:41,6619,4,345.35
04-03-2019 17:39,6687,1,123.95
04-03-2019 15:44,6740,2,165.67
04-03-2019 15:44,6952,2,165.67
04-03-2019 15:44,6950,2,165.67
27-02-2019 11:13,6459,1,353.12
26-02-2019 03:22,6021,2,61.05
13-02-2019 16:36,6740,1,78.05
12-02-2019 16:16,6609,2,129.95
12-02-2019 10:55,6021,5,119.13
07-02-2019 11:11,6609,1,73.28
07-02-2019 04:37,6790,2,659.2
04-02-2019 14:13,6609,1,76.05
04-02-2019 12:42,6740,1,73.76
04-02-2019 10:55,6459,1,560.13
04-02-2019 07:12,6687,2,235.53
01-02-2019 11:33,6740,1,167.21
31-01-2019 10:24,6959,1,0
29-01-2019 10:09,6740,1,78.05
27-01-2019 13:17,6816,1,93.76
27-01-2019 12:03,6816,1,91.24
24-01-2019 10:22,6740,1,82.53
21-01-2019 16:14,6609,3,211.28
18-01-2019 10:12,6740,10,896.57
17-01-2019 08:48,6959,1,0
16-01-2019 12:03,6790,1,278.94
15-01-2019 15:31,6816,2,164.36
15-01-2019 14:43,6572,1,181.4
14-01-2019 16:46,5956,3,1290.91
14-01-2019 16:46,6022,3,1290.91
14-01-2019 09:58,6797,2,220.36
11-01-2019 14:45,6146,4,2738.99
10-01-2019 16:42,6687,1,126.36
10-01-2019 10:41,6077,2,182.36
10-01-2019 10:08,6021,10,227.3
07-01-2019 12:56,6619,1,0
04-01-2019 08:56,6459,1,345.45
03-01-2019 16:18,6016,20,570.95
02-01-2019 18:05,6740,3,231.86
27-12-2018 14:04,6619,3,263.05
26-12-2018 12:52,6609,1,82.05
21-12-2018 20:30,6619,1,275.59
19-12-2018 19:59,6976,6,308.49
17-12-2018 17:03,6609,1,70.75
14-12-2018 16:05,6572,1,181.4
13-12-2018 08:11,6803,3,598.81
13-12-2018 08:11,6021,4,598.81
13-12-2018 08:11,6021,4,598.81
11-12-2018 10:40,6077,1,96.32
10-12-2018 15:58,6609,10,591.82
07-12-2018 13:35,6021,20,422.28
05-12-2018 14:32,5956,1,217.14
05-12-2018 13:03,6687,3,345.76
05-12-2018 09:14,6687,3,376.17
04-12-2018 20:03,6740,2,132.59
27-11-2018 14:40,6609,1,69.59
26-11-2018 08:33,5942,2,359.75
21-11-2018 16:59,6609,2,130.4
16-11-2018 19:46,6619,1,98.01
13-11-2018 07:32,6687,1,190.29
09-11-2018 15:35,6021,2,59.57
09-11-2018 15:24,6591,1,213.01
09-11-2018 11:18,6021,1,31.75
09-11-2018 08:16,6185,1,271.9
08-11-2018 17:15,6021,12,401.52
07-11-2018 07:38,6021,1,30.59
06-11-2018 15:36,6619,1,120.75
02-11-2018 08:19,6021,1,32.4
31-10-2018 14:07,6021,5,130.66
31-10-2018 10:57,6077,1,97.49
30-10-2018 14:59,6021,1,33.49
30-10-2018 11:36,6609,1,74.73
29-10-2018 11:08,6021,1,30.59
26-10-2018 11:05,6619,2,547.49
25-10-2018 16:43,6021,2,49.76
25-10-2018 14:36,6459,1,204.01
24-10-2018 10:35,6459,1,203.75
22-10-2018 07:53,6591,1,208.14
16-10-2018 11:26,6459,1,204.01
15-10-2018 10:53,6687,1,125.49
13-10-2018 09:58,6609,6,424.28
12-10-2018 15:48,6021,1,35.14
12-10-2018 14:58,6077,1,93.76
12-10-2018 13:41,6021,13,290.94
09-10-2018 20:45,6609,1,75.59
09-10-2018 08:05,6021,1,35.14
04-10-2018 16:57,6609,2,131.49
03-10-2018 12:48,6459,1,445.46
01-10-2018 14:34,6687,2,238.92
28-09-2018 13:47,6459,1,203.75
25-09-2018 19:15,6021,1,34.92
25-09-2018 17:07,6687,1,145.17
25-09-2018 14:44,6609,1,68.76
24-09-2018 10:39,6459,3,2895.4
24-09-2018 10:39,6459,2,2895.4
24-09-2018 10:39,6459,1,2895.4
18-09-2018 21:44,6021,5,119.85
15-09-2018 18:52,6022,3,1159.61
15-09-2018 18:52,6790,1,1159.61
13-09-2018 05:55,6619,1,236.3
12-09-2018 21:36,6687,4,465.43
12-09-2018 10:57,6020,2,243.05
11-09-2018 16:19,6021,4,136.19
06-09-2018 19:28,6019,1,88.01
05-09-2018 10:52,6619,4,338.63
29-08-2018 09:01,6459,1,199.75
23-08-2018 14:08,6740,1,87.75
23-08-2018 09:31,6609,4,246.63
22-08-2018 12:39,6687,1,122.59
21-08-2018 16:17,6572,2,348.9
